Band name,Band value
20200912_2230_sm_rootzone,0.301
20200913_0130_sm_rootzone,0.302
20200913_0430_sm_rootzone,0.303
20200913_0730_sm_rootzone,0.303
20200913_1030_sm_rootzone,0.303
20200913_1330_sm_rootzone,0.303
20200913_1630_sm_rootzone,0.301
20200913_1930_sm_rootzone,0.3
20200913_2230_sm_rootzone,0.299
20200914_0130_sm_rootzone,0.299
20200914_0430_sm_rootzone,0.299
20200914_0730_sm_rootzone,0.299
20200914_1030_sm_rootzone,0.299
20200914_1330_sm_rootzone,0.299
20200914_1630_sm_rootzone,0.298
20200914_1930_sm_rootzone,0.297
20200914_2230_sm_rootzone,0.296
20200915_0130_sm_rootzone,0.296
20200915_0430_sm_rootzone,0.296
20200915_0730_sm_rootzone,0.296
20200915_1030_sm_rootzone,0.296
20200915_1330_sm_rootzone,0.295
20200915_1630_sm_rootzone,0.295
20200915_1930_sm_rootzone,0.294
20200915_2230_sm_rootzone,0.294
20200916_0130_sm_rootzone,0.296
20200916_0430_sm_rootzone,0.297
20200916_0730_sm_rootzone,0.298
20200916_1030_sm_rootzone,0.298
20200916_1330_sm_rootzone,0.298
20200916_1630_sm_rootzone,0.297
20200916_1930_sm_rootzone,0.296
20200916_2230_sm_rootzone,0.297
20200917_0130_sm_rootzone,0.299
20200917_0430_sm_rootzone,0.303
20200917_0730_sm_rootzone,0.304
20200917_1030_sm_rootzone,0.303
20200917_1330_sm_rootzone,0.303
20200917_1630_sm_rootzone,0.301
20200917_1930_sm_rootzone,0.3
20200917_2230_sm_rootzone,0.299
20200918_0130_sm_rootzone,0.299
20200918_0430_sm_rootzone,0.299
20200918_0730_sm_rootzone,0.299
20200918_1030_sm_rootzone,0.3
20200918_1330_sm_rootzone,0.3
20200918_1630_sm_rootzone,0.299
20200918_1930_sm_rootzone,0.298
20200918_2230_sm_rootzone,0.299
20200919_0130_sm_rootzone,0.301
20200919_0430_sm_rootzone,0.307
20200919_0730_sm_rootzone,0.312
20200919_1030_sm_rootzone,0.313
20200919_1330_sm_rootzone,0.312
20200919_1630_sm_rootzone,0.311
20200919_1930_sm_rootzone,0.311
20200919_2230_sm_rootzone,0.314
20200920_0130_sm_rootzone,0.318
20200920_0430_sm_rootzone,0.318
20200920_0730_sm_rootzone,0.317
20200920_1030_sm_rootzone,0.316
20200920_1330_sm_rootzone,0.315
20200920_1630_sm_rootzone,0.313
20200920_1930_sm_rootzone,0.312
20200920_2230_sm_rootzone,0.311
20200921_0130_sm_rootzone,0.311
20200921_0430_sm_rootzone,0.311
20200921_0730_sm_rootzone,0.311
20200921_1030_sm_rootzone,0.311
20200921_1330_sm_rootzone,0.31
20200921_1630_sm_rootzone,0.309
20200921_1930_sm_rootzone,0.308
20200921_2230_sm_rootzone,0.308
20200922_0130_sm_rootzone,0.308
20200922_0430_sm_rootzone,0.308
20200922_0730_sm_rootzone,0.308
20200922_1030_sm_rootzone,0.308
20200922_1330_sm_rootzone,0.307
20200922_1630_sm_rootzone,0.306
20200922_1930_sm_rootzone,0.305
20200922_2230_sm_rootzone,0.304
20200923_0130_sm_rootzone,0.304
20200923_0430_sm_rootzone,0.305
20200923_0730_sm_rootzone,0.305
20200923_1030_sm_rootzone,0.305
20200923_1330_sm_rootzone,0.304
20200923_1630_sm_rootzone,0.304
20200923_1930_sm_rootzone,0.303
20200923_2230_sm_rootzone,0.302
20200924_0130_sm_rootzone,0.302
20200924_0430_sm_rootzone,0.303
20200924_0730_sm_rootzone,0.303
20200924_1030_sm_rootzone,0.303
20200924_1330_sm_rootzone,0.303
20200924_1630_sm_rootzone,0.302
20200924_1930_sm_rootzone,0.301
20200924_2230_sm_rootzone,0.3
20200925_0130_sm_rootzone,0.3
20200925_0430_sm_rootzone,0.3
20200925_0730_sm_rootzone,0.3
20200925_1030_sm_rootzone,0.3
20200925_1330_sm_rootzone,0.299
20200925_1630_sm_rootzone,0.299
20200925_1930_sm_rootzone,0.298
20200925_2230_sm_rootzone,0.297
20200926_0130_sm_rootzone,0.297
20200926_0430_sm_rootzone,0.297
20200926_0730_sm_rootzone,0.297
20200926_1030_sm_rootzone,0.298
20200926_1330_sm_rootzone,0.297
20200926_1630_sm_rootzone,0.297
20200926_1930_sm_rootzone,0.296
20200926_2230_sm_rootzone,0.295
20200927_0130_sm_rootzone,0.296
20200927_0430_sm_rootzone,0.296
20200927_0730_sm_rootzone,0.296
20200927_1030_sm_rootzone,0.296
20200927_1330_sm_rootzone,0.296
20200927_1630_sm_rootzone,0.296
20200927_1930_sm_rootzone,0.295
20200927_2230_sm_rootzone,0.294
20200928_0130_sm_rootzone,0.294
20200928_0430_sm_rootzone,0.294
20200928_0730_sm_rootzone,0.294
20200928_1030_sm_rootzone,0.294
20200928_1330_sm_rootzone,0.294
20200928_1630_sm_rootzone,0.293
20200928_1930_sm_rootzone,0.292
20200928_2230_sm_rootzone,0.292
20200929_0130_sm_rootzone,0.292
20200929_0430_sm_rootzone,0.292
20200929_0730_sm_rootzone,0.293
20200929_1030_sm_rootzone,0.293
20200929_1330_sm_rootzone,0.293
20200929_1630_sm_rootzone,0.292
20200929_1930_sm_rootzone,0.29
20200929_2230_sm_rootzone,0.29
20200930_0130_sm_rootzone,0.29
20200930_0430_sm_rootzone,0.29
20200930_0730_sm_rootzone,0.291
20200930_1030_sm_rootzone,0.292
20200930_1330_sm_rootzone,0.292
20200930_1630_sm_rootzone,0.292
20200930_1930_sm_rootzone,0.292
20200930_2230_sm_rootzone,0.292
20201001_0130_sm_rootzone,0.292
20201001_0430_sm_rootzone,0.292
20201001_0730_sm_rootzone,0.292
20201001_1030_sm_rootzone,0.292
20201001_1330_sm_rootzone,0.292
20201001_1630_sm_rootzone,0.291
20201001_1930_sm_rootzone,0.29
20201001_2230_sm_rootzone,0.289
20201002_0130_sm_rootzone,0.289
20201002_0430_sm_rootzone,0.289
20201002_0730_sm_rootzone,0.29
20201002_1030_sm_rootzone,0.29
20201002_1330_sm_rootzone,0.29
20201002_1630_sm_rootzone,0.289
20201002_1930_sm_rootzone,0.288
20201002_2230_sm_rootzone,0.288
20201003_0130_sm_rootzone,0.287
20201003_0430_sm_rootzone,0.287
20201003_0730_sm_rootzone,0.287
20201003_1030_sm_rootzone,0.287
20201003_1330_sm_rootzone,0.287
20201003_1630_sm_rootzone,0.287
20201003_1930_sm_rootzone,0.286
20201003_2230_sm_rootzone,0.286
20201004_0130_sm_rootzone,0.288
20201004_0430_sm_rootzone,0.29
20201004_0730_sm_rootzone,0.294
20201004_1030_sm_rootzone,0.298
20201004_1330_sm_rootzone,0.301
20201004_1630_sm_rootzone,0.302
20201004_1930_sm_rootzone,0.301
20201004_2230_sm_rootzone,0.301
20201005_0130_sm_rootzone,0.302
20201005_0430_sm_rootzone,0.303
20201005_0730_sm_rootzone,0.302
20201005_1030_sm_rootzone,0.301
20201005_1330_sm_rootzone,0.301
20201005_1630_sm_rootzone,0.3
20201005_1930_sm_rootzone,0.298
20201005_2230_sm_rootzone,0.297
20201006_0130_sm_rootzone,0.297
20201006_0430_sm_rootzone,0.297
20201006_0730_sm_rootzone,0.297
20201006_1030_sm_rootzone,0.297
20201006_1330_sm_rootzone,0.297
20201006_1630_sm_rootzone,0.297
20201006_1930_sm_rootzone,0.296
20201006_2230_sm_rootzone,0.295
20201007_0130_sm_rootzone,0.295
20201007_0430_sm_rootzone,0.295
20201007_0730_sm_rootzone,0.295
20201007_1030_sm_rootzone,0.295
20201007_1330_sm_rootzone,0.294
20201007_1630_sm_rootzone,0.293
20201007_1930_sm_rootzone,0.292
20201007_2230_sm_rootzone,0.292
20201008_0130_sm_rootzone,0.292
20201008_0430_sm_rootzone,0.292
20201008_0730_sm_rootzone,0.292
20201008_1030_sm_rootzone,0.292
20201008_1330_sm_rootzone,0.291
20201008_1630_sm_rootzone,0.291
20201008_1930_sm_rootzone,0.29
20201008_2230_sm_rootzone,0.289
20201009_0130_sm_rootzone,0.289
20201009_0430_sm_rootzone,0.289
20201009_0730_sm_rootzone,0.29
20201009_1030_sm_rootzone,0.29
20201009_1330_sm_rootzone,0.289
20201009_1630_sm_rootzone,0.288
20201009_1930_sm_rootzone,0.287
20201009_2230_sm_rootzone,0.287
20201010_0130_sm_rootzone,0.287
20201010_0430_sm_rootzone,0.287
20201010_0730_sm_rootzone,0.287
20201010_1030_sm_rootzone,0.287
20201010_1330_sm_rootzone,0.287
20201010_1630_sm_rootzone,0.286
20201010_1930_sm_rootzone,0.285
20201010_2230_sm_rootzone,0.285
20201011_0130_sm_rootzone,0.284
20201011_0430_sm_rootzone,0.284
20201011_0730_sm_rootzone,0.285
20201011_1030_sm_rootzone,0.285
20201011_1330_sm_rootzone,0.284
20201011_1630_sm_rootzone,0.283
20201011_1930_sm_rootzone,0.282
20201011_2230_sm_rootzone,0.282
20201012_0130_sm_rootzone,0.282
20201012_0430_sm_rootzone,0.282
20201012_0730_sm_rootzone,0.282
20201012_1030_sm_rootzone,0.282
20201012_1330_sm_rootzone,0.282
20201012_1630_sm_rootzone,0.282
20201012_1930_sm_rootzone,0.281
20201012_2230_sm_rootzone,0.281
20201013_0130_sm_rootzone,0.283
20201013_0430_sm_rootzone,0.286
20201013_0730_sm_rootzone,0.291
20201013_1030_sm_rootzone,0.295
20201013_1330_sm_rootzone,0.296
20201013_1630_sm_rootzone,0.295
20201013_1930_sm_rootzone,0.294
20201013_2230_sm_rootzone,0.294
20201014_0130_sm_rootzone,0.295
20201014_0430_sm_rootzone,0.296
20201014_0730_sm_rootzone,0.296
20201014_1030_sm_rootzone,0.295
20201014_1330_sm_rootzone,0.295
20201014_1630_sm_rootzone,0.294
20201014_1930_sm_rootzone,0.292
20201014_2230_sm_rootzone,0.292
20201015_0130_sm_rootzone,0.291
20201015_0430_sm_rootzone,0.291
20201015_0730_sm_rootzone,0.291
20201015_1030_sm_rootzone,0.291
20201015_1330_sm_rootzone,0.291
20201015_1630_sm_rootzone,0.29
20201015_1930_sm_rootzone,0.289
20201015_2230_sm_rootzone,0.288
20201016_0130_sm_rootzone,0.289
20201016_0430_sm_rootzone,0.289
20201016_0730_sm_rootzone,0.289
20201016_1030_sm_rootzone,0.289
20201016_1330_sm_rootzone,0.288
20201016_1630_sm_rootzone,0.287
20201016_1930_sm_rootzone,0.286
20201016_2230_sm_rootzone,0.287
20201017_0130_sm_rootzone,0.287
20201017_0430_sm_rootzone,0.288
20201017_0730_sm_rootzone,0.288
20201017_1030_sm_rootzone,0.287
20201017_1330_sm_rootzone,0.287
20201017_1630_sm_rootzone,0.286
20201017_1930_sm_rootzone,0.285
20201017_2230_sm_rootzone,0.285
20201018_0130_sm_rootzone,0.285
20201018_0430_sm_rootzone,0.285
20201018_0730_sm_rootzone,0.285
20201018_1030_sm_rootzone,0.285
20201018_1330_sm_rootzone,0.285
20201018_1630_sm_rootzone,0.284
20201018_1930_sm_rootzone,0.283
20201018_2230_sm_rootzone,0.282
20201019_0130_sm_rootzone,0.282
20201019_0430_sm_rootzone,0.283
20201019_0730_sm_rootzone,0.284
20201019_1030_sm_rootzone,0.284
20201019_1330_sm_rootzone,0.284
20201019_1630_sm_rootzone,0.284
20201019_1930_sm_rootzone,0.283
20201019_2230_sm_rootzone,0.283
20201020_0130_sm_rootzone,0.283
20201020_0430_sm_rootzone,0.284
20201020_0730_sm_rootzone,0.285
20201020_1030_sm_rootzone,0.285
20201020_1330_sm_rootzone,0.285
20201020_1630_sm_rootzone,0.285
20201020_1930_sm_rootzone,0.284
20201020_2230_sm_rootzone,0.284
20201021_0130_sm_rootzone,0.284
20201021_0430_sm_rootzone,0.285
20201021_0730_sm_rootzone,0.287
20201021_1030_sm_rootzone,0.288
20201021_1330_sm_rootzone,0.29
20201021_1630_sm_rootzone,0.29
20201021_1930_sm_rootzone,0.289
20201021_2230_sm_rootzone,0.288
20201022_0130_sm_rootzone,0.288
20201022_0430_sm_rootzone,0.288
20201022_0730_sm_rootzone,0.289
20201022_1030_sm_rootzone,0.291
20201022_1330_sm_rootzone,0.291
20201022_1630_sm_rootzone,0.29
20201022_1930_sm_rootzone,0.289
20201022_2230_sm_rootzone,0.289
20201023_0130_sm_rootzone,0.291
20201023_0430_sm_rootzone,0.295
20201023_0730_sm_rootzone,0.297
20201023_1030_sm_rootzone,0.296
20201023_1330_sm_rootzone,0.295
20201023_1630_sm_rootzone,0.294
20201023_1930_sm_rootzone,0.292
20201023_2230_sm_rootzone,0.292
20201024_0130_sm_rootzone,0.292
20201024_0430_sm_rootzone,0.292
20201024_0730_sm_rootzone,0.292
20201024_1030_sm_rootzone,0.293
20201024_1330_sm_rootzone,0.292
20201024_1630_sm_rootzone,0.291
20201024_1930_sm_rootzone,0.29
20201024_2230_sm_rootzone,0.29
20201025_0130_sm_rootzone,0.29
20201025_0430_sm_rootzone,0.292
20201025_0730_sm_rootzone,0.292
20201025_1030_sm_rootzone,0.292
20201025_1330_sm_rootzone,0.292
20201025_1630_sm_rootzone,0.291
20201025_1930_sm_rootzone,0.29
20201025_2230_sm_rootzone,0.289
20201026_0130_sm_rootzone,0.289
20201026_0430_sm_rootzone,0.289
20201026_0730_sm_rootzone,0.289
20201026_1030_sm_rootzone,0.29
20201026_1330_sm_rootzone,0.291
20201026_1630_sm_rootzone,0.291
20201026_1930_sm_rootzone,0.29
20201026_2230_sm_rootzone,0.29
20201027_0130_sm_rootzone,0.289
20201027_0430_sm_rootzone,0.291
20201027_0730_sm_rootzone,0.293
20201027_1030_sm_rootzone,0.293
20201027_1330_sm_rootzone,0.292
20201027_1630_sm_rootzone,0.292
20201027_1930_sm_rootzone,0.291
20201027_2230_sm_rootzone,0.29
20201028_0130_sm_rootzone,0.29
20201028_0430_sm_rootzone,0.291
20201028_0730_sm_rootzone,0.292
20201028_1030_sm_rootzone,0.294
20201028_1330_sm_rootzone,0.296
20201028_1630_sm_rootzone,0.297
20201028_1930_sm_rootzone,0.296
20201028_2230_sm_rootzone,0.297
20201029_0130_sm_rootzone,0.298
20201029_0430_sm_rootzone,0.299
20201029_0730_sm_rootzone,0.299
20201029_1030_sm_rootzone,0.298
20201029_1330_sm_rootzone,0.298
20201029_1630_sm_rootzone,0.297
20201029_1930_sm_rootzone,0.296
20201029_2230_sm_rootzone,0.295
20201030_0130_sm_rootzone,0.295
20201030_0430_sm_rootzone,0.294
20201030_0730_sm_rootzone,0.294
20201030_1030_sm_rootzone,0.294
20201030_1330_sm_rootzone,0.294
20201030_1630_sm_rootzone,0.293
20201030_1930_sm_rootzone,0.292
20201030_2230_sm_rootzone,0.292
20201031_0130_sm_rootzone,0.292
20201031_0430_sm_rootzone,0.292
20201031_0730_sm_rootzone,0.294
20201031_1030_sm_rootzone,0.295
20201031_1330_sm_rootzone,0.296
20201031_1630_sm_rootzone,0.296
20201031_1930_sm_rootzone,0.296
20201031_2230_sm_rootzone,0.296
20201101_0130_sm_rootzone,0.296
20201101_0430_sm_rootzone,0.297
20201101_0730_sm_rootzone,0.297
20201101_1030_sm_rootzone,0.297
20201101_1330_sm_rootzone,0.296
20201101_1630_sm_rootzone,0.296
20201101_1930_sm_rootzone,0.295
20201101_2230_sm_rootzone,0.295
20201102_0130_sm_rootzone,0.295
20201102_0430_sm_rootzone,0.295
20201102_0730_sm_rootzone,0.295
20201102_1030_sm_rootzone,0.295
20201102_1330_sm_rootzone,0.295
20201102_1630_sm_rootzone,0.294
20201102_1930_sm_rootzone,0.293
20201102_2230_sm_rootzone,0.293
20201103_0130_sm_rootzone,0.293
20201103_0430_sm_rootzone,0.293
20201103_0730_sm_rootzone,0.293
20201103_1030_sm_rootzone,0.293
20201103_1330_sm_rootzone,0.293
20201103_1630_sm_rootzone,0.292
20201103_1930_sm_rootzone,0.291
20201103_2230_sm_rootzone,0.291
20201104_0130_sm_rootzone,0.291
20201104_0430_sm_rootzone,0.291
20201104_0730_sm_rootzone,0.291
20201104_1030_sm_rootzone,0.292
20201104_1330_sm_rootzone,0.291
20201104_1630_sm_rootzone,0.291
20201104_1930_sm_rootzone,0.291
20201104_2230_sm_rootzone,0.291
20201105_0130_sm_rootzone,0.292
20201105_0430_sm_rootzone,0.293
20201105_0730_sm_rootzone,0.294
20201105_1030_sm_rootzone,0.294
20201105_1330_sm_rootzone,0.294
20201105_1630_sm_rootzone,0.295
20201105_1930_sm_rootzone,0.294
20201105_2230_sm_rootzone,0.294
20201106_0130_sm_rootzone,0.295
20201106_0430_sm_rootzone,0.295
20201106_0730_sm_rootzone,0.295
20201106_1030_sm_rootzone,0.295
20201106_1330_sm_rootzone,0.295
20201106_1630_sm_rootzone,0.295
20201106_1930_sm_rootzone,0.294
20201106_2230_sm_rootzone,0.295
20201107_0130_sm_rootzone,0.295
20201107_0430_sm_rootzone,0.295
20201107_0730_sm_rootzone,0.295
20201107_1030_sm_rootzone,0.295
20201107_1330_sm_rootzone,0.294
20201107_1630_sm_rootzone,0.294
20201107_1930_sm_rootzone,0.293
20201107_2230_sm_rootzone,0.292
20201108_0130_sm_rootzone,0.292
20201108_0430_sm_rootzone,0.292
20201108_0730_sm_rootzone,0.292
20201108_1030_sm_rootzone,0.292
20201108_1330_sm_rootzone,0.292
20201108_1630_sm_rootzone,0.293
20201108_1930_sm_rootzone,0.293
20201108_2230_sm_rootzone,0.292
20201109_0130_sm_rootzone,0.292
20201109_0430_sm_rootzone,0.292
20201109_0730_sm_rootzone,0.294
20201109_1030_sm_rootzone,0.295
20201109_1330_sm_rootzone,0.295
20201109_1630_sm_rootzone,0.296
20201109_1930_sm_rootzone,0.296
20201109_2230_sm_rootzone,0.296
20201110_0130_sm_rootzone,0.297
20201110_0430_sm_rootzone,0.298
20201110_0730_sm_rootzone,0.298
20201110_1030_sm_rootzone,0.298
20201110_1330_sm_rootzone,0.299
20201110_1630_sm_rootzone,0.298
20201110_1930_sm_rootzone,0.298
20201110_2230_sm_rootzone,0.298
20201111_0130_sm_rootzone,0.299
20201111_0430_sm_rootzone,0.3
20201111_0730_sm_rootzone,0.301
20201111_1030_sm_rootzone,0.301
20201111_1330_sm_rootzone,0.301
20201111_1630_sm_rootzone,0.3
20201111_1930_sm_rootzone,0.3
20201111_2230_sm_rootzone,0.3
20201112_0130_sm_rootzone,0.301
20201112_0430_sm_rootzone,0.3
20201112_0730_sm_rootzone,0.3
20201112_1030_sm_rootzone,0.3
20201112_1330_sm_rootzone,0.299
20201112_1630_sm_rootzone,0.299
20201112_1930_sm_rootzone,0.298
20201112_2230_sm_rootzone,0.298
20201113_0130_sm_rootzone,0.299
20201113_0430_sm_rootzone,0.301
20201113_0730_sm_rootzone,0.301
20201113_1030_sm_rootzone,0.301
20201113_1330_sm_rootzone,0.301
20201113_1630_sm_rootzone,0.3
20201113_1930_sm_rootzone,0.3
20201113_2230_sm_rootzone,0.302
20201114_0130_sm_rootzone,0.306
20201114_0430_sm_rootzone,0.309
20201114_0730_sm_rootzone,0.311
20201114_1030_sm_rootzone,0.311
20201114_1330_sm_rootzone,0.31
20201114_1630_sm_rootzone,0.309
20201114_1930_sm_rootzone,0.308
20201114_2230_sm_rootzone,0.307
20201115_0130_sm_rootzone,0.307
20201115_0430_sm_rootzone,0.306
20201115_0730_sm_rootzone,0.306
20201115_1030_sm_rootzone,0.306
20201115_1330_sm_rootzone,0.306
20201115_1630_sm_rootzone,0.305
20201115_1930_sm_rootzone,0.303
20201115_2230_sm_rootzone,0.303
20201116_0130_sm_rootzone,0.304
20201116_0430_sm_rootzone,0.307
20201116_0730_sm_rootzone,0.309
20201116_1030_sm_rootzone,0.308
20201116_1330_sm_rootzone,0.308
20201116_1630_sm_rootzone,0.307
20201116_1930_sm_rootzone,0.306
20201116_2230_sm_rootzone,0.306
20201117_0130_sm_rootzone,0.306
20201117_0430_sm_rootzone,0.306
20201117_0730_sm_rootzone,0.307
20201117_1030_sm_rootzone,0.307
20201117_1330_sm_rootzone,0.308
20201117_1630_sm_rootzone,0.308
20201117_1930_sm_rootzone,0.307
20201117_2230_sm_rootzone,0.307
20201118_0130_sm_rootzone,0.308
20201118_0430_sm_rootzone,0.308
20201118_0730_sm_rootzone,0.308
20201118_1030_sm_rootzone,0.309
20201118_1330_sm_rootzone,0.309
20201118_1630_sm_rootzone,0.309
20201118_1930_sm_rootzone,0.308
20201118_2230_sm_rootzone,0.307
20201119_0130_sm_rootzone,0.307
20201119_0430_sm_rootzone,0.307
20201119_0730_sm_rootzone,0.308
20201119_1030_sm_rootzone,0.308
20201119_1330_sm_rootzone,0.307
20201119_1630_sm_rootzone,0.306
20201119_1930_sm_rootzone,0.305
20201119_2230_sm_rootzone,0.305
20201120_0130_sm_rootzone,0.305
20201120_0430_sm_rootzone,0.306
20201120_0730_sm_rootzone,0.307
20201120_1030_sm_rootzone,0.306
20201120_1330_sm_rootzone,0.306
20201120_1630_sm_rootzone,0.306
20201120_1930_sm_rootzone,0.305
20201120_2230_sm_rootzone,0.304
20201121_0130_sm_rootzone,0.305
20201121_0430_sm_rootzone,0.306
20201121_0730_sm_rootzone,0.306
20201121_1030_sm_rootzone,0.306
20201121_1330_sm_rootzone,0.306
20201121_1630_sm_rootzone,0.305
20201121_1930_sm_rootzone,0.304
20201121_2230_sm_rootzone,0.304
20201122_0130_sm_rootzone,0.304
20201122_0430_sm_rootzone,0.304
20201122_0730_sm_rootzone,0.305
20201122_1030_sm_rootzone,0.305
20201122_1330_sm_rootzone,0.305
20201122_1630_sm_rootzone,0.304
20201122_1930_sm_rootzone,0.303
20201122_2230_sm_rootzone,0.303
20201123_0130_sm_rootzone,0.303
20201123_0430_sm_rootzone,0.303
20201123_0730_sm_rootzone,0.303
20201123_1030_sm_rootzone,0.302
20201123_1330_sm_rootzone,0.302
20201123_1630_sm_rootzone,0.302
20201123_1930_sm_rootzone,0.3
20201123_2230_sm_rootzone,0.3
20201124_0130_sm_rootzone,0.3
20201124_0430_sm_rootzone,0.3
20201124_0730_sm_rootzone,0.3
20201124_1030_sm_rootzone,0.3
20201124_1330_sm_rootzone,0.3
20201124_1630_sm_rootzone,0.3
20201124_1930_sm_rootzone,0.299
20201124_2230_sm_rootzone,0.299
20201125_0130_sm_rootzone,0.299
20201125_0430_sm_rootzone,0.299
20201125_0730_sm_rootzone,0.301
20201125_1030_sm_rootzone,0.305
20201125_1330_sm_rootzone,0.308
20201125_1630_sm_rootzone,0.308
20201125_1930_sm_rootzone,0.307
20201125_2230_sm_rootzone,0.306
20201126_0130_sm_rootzone,0.308
20201126_0430_sm_rootzone,0.309
20201126_0730_sm_rootzone,0.31
20201126_1030_sm_rootzone,0.311
20201126_1330_sm_rootzone,0.313
20201126_1630_sm_rootzone,0.314
20201126_1930_sm_rootzone,0.314
20201126_2230_sm_rootzone,0.315
20201127_0130_sm_rootzone,0.315
20201127_0430_sm_rootzone,0.316
20201127_0730_sm_rootzone,0.318
20201127_1030_sm_rootzone,0.318
20201127_1330_sm_rootzone,0.318
20201127_1630_sm_rootzone,0.319
20201127_1930_sm_rootzone,0.319
20201127_2230_sm_rootzone,0.32
20201128_0130_sm_rootzone,0.32
20201128_0430_sm_rootzone,0.321
20201128_0730_sm_rootzone,0.323
20201128_1030_sm_rootzone,0.324
20201128_1330_sm_rootzone,0.323
20201128_1630_sm_rootzone,0.323
20201128_1930_sm_rootzone,0.322
20201128_2230_sm_rootzone,0.322
20201129_0130_sm_rootzone,0.321
20201129_0430_sm_rootzone,0.322
20201129_0730_sm_rootzone,0.325
20201129_1030_sm_rootzone,0.325
20201129_1330_sm_rootzone,0.324
20201129_1630_sm_rootzone,0.323
20201129_1930_sm_rootzone,0.321
20201129_2230_sm_rootzone,0.32
20201130_0130_sm_rootzone,0.32
20201130_0430_sm_rootzone,0.32
20201130_0730_sm_rootzone,0.319
20201130_1030_sm_rootzone,0.319
20201130_1330_sm_rootzone,0.319
20201130_1630_sm_rootzone,0.318
20201130_1930_sm_rootzone,0.317
20201130_2230_sm_rootzone,0.316
